order_id,order_date,region,salesperson,category,product,quantity,unit_price,sales_amount,discount,profit,payment_mode
4009,2026-02-02,South,Vikram,Appliances,Washing Machine,12,10887,130644,11112.8,17838.93,Card
4010,2026-04-23,South,Neha,Appliances,Refrigerator,4,62981,251924,8490.86,46148.22,Cash
4011,2025-08-06,East,Kiran,Appliances,Air Conditioner,4,69406,277624,4196.64,50585.33,Card
4012,2025-04-26,West,Anjali,Appliances,Microwave,14,48891,684474,129865.47,58928.04,Net Banking
4013,2025-04-16,East,Neha,Office Supplies,Envelope,1,32668,32668,4051.03,9275.02,UPI
4014,2025-10-27,North,Priya,Office Supplies,Notebook,10,72722,727220,87599.93,80853.49,Cash
4015,2025-08-14,East,Meera,Furniture,Bookshelf,6,1147,6882,195.75,2463.38,Net Banking
4016,2026-05-24,South,Meera,Electronics,Keyboard,10,34476,344760,44718.32,57854.33,Cash
4017,2026-02-22,West,Meera,Office Supplies,Pen Set,14,74813,1047382,170940.37,182156.51,Card
4018,2025-06-07,East,Rahul,Furniture,Cabinet,1,17585,17585,1311.13,5639.19,Net Banking
4019,2025-10-31,North,Kiran,Office Supplies,Notebook,13,76053,988689,16068.56,375856.87,Cash
4020,2026-05-17,East,Arjun,Electronics,Laptop,1,67657,67657,5211.88,8329.5,Cash
4021,2025-08-17,Central,Priya,Appliances,Washing Machine,8,46646,373168,38353.26,128241.32,UPI
4022,2026-03-13,South,Anjali,Furniture,Chair,1,2779,2779,264.11,708.21,UPI
4023,2026-02-11,West,Anjali,Office Supplies,Printer Paper,6,20385,122310,19138.8,33551.85,Net Banking
4024,2026-05-06,East,Rahul,Electronics,Keyboard,1,31840,31840,1605.22,5191.41,Net Banking
4025,2026-04-20,East,Priya,Office Supplies,Stapler,1,57474,57474,1216.57,18232.27,Net Banking
4026,2025-04-20,East,Meera,Electronics,Keyboard,13,67771,881023,145837.73,87644.78,Card
4027,2025-07-25,North,Rohit,Appliances,Air Conditioner,14,74500,1043000,24081.55,227140.59,Net Banking
4028,2025-12-10,Central,Anjali,Electronics,Mouse,8,6188,49504,4638.5,4869.82,UPI
4029,2025-12-17,North,Arjun,Electronics,Keyboard,11,60598,666578,4788.31,196640.01,Cash
4030,2025-01-22,West,Rahul,Appliances,Refrigerator,11,58807,646877,65464.3,218424.42,Cash
4031,2025-07-09,East,Sneha,Furniture,Cabinet,4,70481,281924,10715.4,60578.9,Card
4032,2025-01-26,North,Rohit,Furniture,Table,13,48988,636844,96254.17,173833.51,Card
4033,2025-02-23,Central,Vikram,Electronics,Mouse,15,34141,512115,73302.14,92791.71,UPI
4034,2025-05-25,East,Kiran,Appliances,Mixer,3,23591,70773,11288.45,7727.52,UPI
4035,2026-04-16,Central,Priya,Electronics,Laptop,1,31481,31481,5019.14,5298.88,Cash
4036,2025-09-02,East,Neha,Appliances,Microwave,1,60914,60914,6245.89,15506.1,Cash
4037,2026-04-22,West,Anjali,Appliances,Refrigerator,13,14759,191867,34641.53,10858.93,UPI
4038,2025-10-26,South,Rohit,Office Supplies,Notebook,6,29635,177810,27163.95,6483.54,Net Banking
4039,2026-02-02,West,Anjali,Furniture,Chair,10,44036,440360,7767.56,75799.02,UPI
4040,2025-05-21,West,Sneha,Furniture,Desk,7,58934,412538,11536.59,136735.97,UPI
4041,2025-03-01,East,Neha,Office Supplies,Notebook,9,31466,283194,37718.8,17945.22,UPI
4042,2025-02-13,West,Meera,Appliances,Washing Machine,9,28106,252954,15272.25,51942.12,Card
4043,2026-03-07,West,Arjun,Furniture,Cabinet,3,76054,228162,37643.64,46108.62,Card
4044,2025-05-13,East,Rohit,Furniture,Bookshelf,13,78283,1017679,141995.0,135876.07,UPI
4045,2025-01-20,Central,Rohit,Electronics,Monitor,4,57291,229164,7725.44,46637.55,Cash
4046,2026-04-27,West,Meera,Appliances,Air Conditioner,11,35460,390060,20385.7,114748.29,UPI
4047,2025-01-21,South,Arjun,Office Supplies,Notebook,12,20849,250188,36162.35,55780.1,Card
4048,2026-03-05,East,Vikram,Appliances,Washing Machine,5,28437,142185,20211.46,27742.82,Net Banking
4049,2025-08-31,Central,Kiran,Furniture,Table,1,57569,57569,8002.03,3725.94,Cash
4050,2025-12-15,East,Neha,Appliances,Refrigerator,3,41204,123612,14307.55,28668.73,Card
4051,2026-01-25,West,Kiran,Electronics,Monitor,13,30823,400699,58549.38,70392.55,Card
4052,2025-03-26,Central,Vikram,Office Supplies,Envelope,1,5138,5138,420.35,1270.67,Cash
4053,2025-07-15,Central,Neha,Furniture,Desk,3,15775,47325,570.8,18963.54,Net Banking
4054,2026-03-18,East,Rahul,Office Supplies,Stapler,1,50847,50847,4160.88,11136.58,Net Banking
4055,2026-02-20,East,Rahul,Appliances,Air Conditioner,8,21400,171200,21599.73,37071.69,Net Banking
4056,2025-12-26,West,Kiran,Appliances,Air Conditioner,12,72510,870120,125192.47,143479.9,Net Banking
4057,2025-11-23,South,Meera,Appliances,Air Conditioner,5,1342,6710,921.73,470.01,Card
4058,2026-06-08,Central,Kiran,Office Supplies,Notebook,1,2949,2949,230.63,536.17,Net Banking
4059,2025-02-05,West,Sneha,Office Supplies,Marker,14,64137,897918,141908.56,178197.69,Card
4060,2025-03-21,West,Kiran,Furniture,Table,14,39236,549304,59300.54,81457.99,Card
4061,2025-03-02,Central,Meera,Office Supplies,Printer Paper,6,60696,364176,25906.75,119107.47,Net Banking
4062,2026-03-12,West,Meera,Electronics,Laptop,14,51048,714672,133387.53,49141.87,Card
4063,2026-05-02,Central,Rahul,Office Supplies,Notebook,9,75780,682020,73716.04,216178.46,UPI
4064,2026-03-16,North,Neha,Electronics,Monitor,4,29995,119980,23080.93,18848.5,Cash
4065,2025-08-27,East,Anjali,Appliances,Washing Machine,10,35286,352860,10507.5,105694.74,Card
4066,2025-08-15,West,Vikram,Office Supplies,Pen Set,10,55281,552810,53366.33,160929.97,Net Banking
4067,2026-04-10,West,Rohit,Appliances,Air Conditioner,11,73099,804089,51003.17,224253.17,Card
4068,2025-11-05,North,Meera,Electronics,Phone,3,51768,155304,22635.2,41864.51,Net Banking
4069,2025-01-07,South,Kiran,Office Supplies,Marker,8,52523,420184,48448.62,104436.89,Net Banking
4070,2025-06-07,South,Priya,Office Supplies,Envelope,8,77092,616736,28376.07,194702.19,Cash
4071,2026-05-19,South,Kiran,Furniture,Chair,9,49321,443889,30038.03,73314.41,Card
4072,2026-06-20,South,Rohit,Appliances,Refrigerator,15,29715,445725,60434.91,108632.18,UPI
4073,2025-03-23,East,Neha,Electronics,Mouse,3,12182,36546,4540.43,10156.01,Card
4074,2026-01-24,West,Rahul,Electronics,Phone,11,77758,855338,114256.73,191014.65,Card
4075,2026-06-15,West,Sneha,Furniture,Cabinet,4,26556,106224,21126.89,21469.17,Cash
4076,2025-12-26,South,Arjun,Office Supplies,Stapler,11,27911,307021,9408.01,94692.49,Card
4077,2026-03-23,North,Sneha,Appliances,Microwave,7,12870,90090,15500.88,737.2,Card
4078,2026-06-16,East,Rohit,Electronics,Keyboard,13,78990,1026870,88748.44,351008.34,Net Banking
4079,2026-01-20,North,Priya,Appliances,Air Conditioner,10,40209,402090,58268.56,40972.78,Net Banking
4080,2025-06-23,Central,Meera,Furniture,Sofa,5,13157,65785,8991.33,3662.06,Card
4081,2026-04-23,Central,Kiran,Furniture,Sofa,9,41771,375939,24890.28,116419.66,Net Banking
4082,2026-05-12,West,Meera,Appliances,Air Conditioner,3,54715,164145,10807.55,34248.62,UPI
4083,2025-02-23,West,Anjali,Appliances,Air Conditioner,4,45601,182404,36114.47,44223.77,Card
4084,2025-06-24,East,Anjali,Furniture,Bookshelf,11,19247,211717,15611.66,52309.12,Net Banking
4085,2026-06-12,South,Arjun,Furniture,Chair,11,14386,158246,22362.59,35492.86,UPI
4086,2025-10-09,East,Anjali,Appliances,Washing Machine,2,71566,143132,16344.84,33530.6,Cash
4087,2025-10-31,Central,Rohit,Appliances,Air Conditioner,14,58741,822374,62760.61,87377.39,Cash
4088,2025-04-05,Central,Vikram,Appliances,Refrigerator,4,23241,92964,13178.03,8354.76,Card
4089,2026-05-29,North,Sneha,Appliances,Microwave,15,71451,1071765,172601.56,274034.91,UPI
4090,2026-04-27,East,Neha,Appliances,Air Conditioner,4,48791,195164,12521.74,26023.16,Net Banking
4091,2025-08-17,West,Rahul,Office Supplies,Stapler,4,61851,247404,38474.22,15892.75,Net Banking
4092,2025-08-13,East,Rahul,Office Supplies,Printer Paper,4,54963,219852,28743.32,29479.42,Card
4093,2025-04-29,North,Rohit,Furniture,Sofa,5,51576,257880,25859.18,39561.46,Cash
4094,2026-04-14,North,Anjali,Electronics,Laptop,14,77393,1083502,122116.34,352020.62,Card
4095,2026-04-20,West,Arjun,Appliances,Microwave,6,74889,449334,66672.34,29399.73,Net Banking
4096,2025-09-26,Central,Vikram,Electronics,Keyboard,3,29215,87645,1420.97,24696.34,Net Banking
4097,2026-06-03,West,Meera,Electronics,Mouse,12,15346,184152,11883.13,67742.32,Card
4098,2026-03-26,North,Neha,Furniture,Table,8,55577,444616,86969.31,7206.1,Net Banking
4099,2025-03-22,North,Neha,Electronics,Tablet,8,44108,352864,11535.87,132779.74,UPI
4100,2026-06-03,South,Neha,Electronics,Phone,4,77652,310608,7501.69,104760.91,Card
4101,2025-12-17,South,Rohit,Office Supplies,Marker,1,62979,62979,4147.07,9894.43,Net Banking
4102,2026-06-10,South,Priya,Appliances,Refrigerator,13,60261,783393,95644.12,105462.3,UPI
4103,2025-09-19,North,Rohit,Furniture,Table,11,27387,301257,46870.87,80761.45,Cash
4104,2025-09-23,West,Rohit,Appliances,Air Conditioner,10,5292,52920,4547.97,13428.21,Card
4105,2026-01-13,West,Meera,Appliances,Microwave,8,9994,79952,9229.81,10865.36,Cash
4106,2025-10-10,East,Rahul,Office Supplies,Pen Set,3,24070,72210,4705.33,12892.78,UPI
4107,2025-12-25,South,Priya,Furniture,Cabinet,12,21898,262776,29353.36,44170.72,Card
4108,2026-01-22,Central,Arjun,Electronics,Monitor,15,8142,122130,4618.06,29642.54,Card
4109,2026-01-04,Central,Rohit,Furniture,Chair,15,68994,1034910,91934.61,126651.7,UPI
4110,2025-08-08,North,Anjali,Office Supplies,Marker,9,18369,165321,18660.29,21412.64,Card
4111,2025-06-23,Central,Vikram,Appliances,Microwave,4,66193,264772,19435.24,67569.39,Net Banking
4112,2025-04-03,East,Priya,Furniture,Cabinet,13,74540,969020,89956.43,213799.85,Cash
4113,2025-05-19,West,Meera,Furniture,Bookshelf,15,10071,151065,21224.9,21183.32,UPI
4114,2026-04-26,West,Meera,Office Supplies,Pen Set,2,76692,153384,27901.5,24575.23,Card
4115,2025-05-07,East,Rahul,Appliances,Air Conditioner,14,11466,160524,902.68,60202.0,Cash
4116,2025-06-16,Central,Sneha,Furniture,Desk,11,41397,455367,83821.3,54653.1,UPI
4117,2025-09-03,North,Neha,Office Supplies,Notebook,3,66481,199443,3213.31,85009.18,UPI
4118,2026-04-20,Central,Priya,Appliances,Refrigerator,9,62628,563652,85943.35,133649.35,Net Banking
4119,2026-03-01,East,Vikram,Appliances,Microwave,11,23758,261338,26834.74,42209.79,Net Banking
4120,2026-05-25,East,Priya,Appliances,Washing Machine,9,6812,61308,10859.87,11010.69,UPI
4121,2025-01-04,West,Arjun,Furniture,Cabinet,11,29151,320661,44302.96,67575.62,UPI
4122,2026-01-16,South,Rahul,Electronics,Mouse,8,62620,500960,70088.48,94070.74,Net Banking
4123,2026-04-17,South,Vikram,Appliances,Air Conditioner,15,10021,150315,20346.26,18805.78,Cash
4124,2026-05-05,West,Arjun,Electronics,Mouse,10,8820,88200,10473.59,9431.98,Cash
4125,2026-04-03,West,Anjali,Electronics,Phone,6,8781,52686,2701.91,20906.12,UPI
4126,2025-05-18,North,Kiran,Furniture,Table,8,34511,276088,38449.17,61599.79,Net Banking
4127,2025-09-12,East,Priya,Appliances,Air Conditioner,14,16614,232596,32796.52,24496.44,UPI
4128,2025-02-10,South,Kiran,Office Supplies,Pen Set,8,17599,140792,11067.75,19537.16,UPI
4129,2026-06-22,West,Neha,Electronics,Keyboard,15,79544,1193160,58866.99,237629.69,Net Banking
4130,2025-04-02,Central,Kiran,Office Supplies,Envelope,5,74994,374970,23081.54,133772.95,Cash
4131,2025-10-18,West,Meera,Appliances,Refrigerator,4,57409,229636,18924.18,48393.16,UPI
4132,2025-07-30,West,Kiran,Office Supplies,Notebook,12,54646,655752,59753.14,124088.15,Net Banking
4133,2025-05-29,South,Arjun,Appliances,Microwave,1,688,688,49.89,252.48,Card
4134,2025-04-05,West,Sneha,Electronics,Monitor,1,52501,52501,2154.58,19081.95,Net Banking
4135,2025-03-12,South,Arjun,Appliances,Microwave,13,56018,728234,72331.67,242976.83,UPI
4136,2025-03-13,West,Anjali,Electronics,Mouse,10,66043,660430,32334.61,164005.97,Net Banking
4137,2025-02-23,Central,Rohit,Office Supplies,Stapler,1,25783,25783,2325.68,4836.13,Cash
4138,2025-08-08,North,Rahul,Appliances,Refrigerator,15,63747,956205,72130.85,198526.94,Card
4139,2025-04-08,North,Neha,Appliances,Washing Machine,11,1602,17622,2878.75,4611.4,Net Banking
4140,2025-07-25,Central,Rohit,Appliances,Refrigerator,2,59621,119242,11405.95,14429.8,Cash
4141,2025-05-10,South,Anjali,Furniture,Desk,15,78976,1184640,235637.97,229238.83,Card
4142,2025-04-26,West,Priya,Office Supplies,Pen Set,9,50150,451350,54801.71,133969.98,UPI
4143,2025-01-22,North,Priya,Office Supplies,Notebook,2,36871,73742,5768.49,23812.26,Card
4144,2026-06-02,North,Rohit,Furniture,Bookshelf,14,28619,400666,39677.25,79957.36,Cash
4145,2025-03-02,South,Anjali,Electronics,Mouse,6,78255,469530,63729.75,55334.45,Card
4146,2025-06-27,Central,Sneha,Appliances,Mixer,10,46647,466470,30807.9,102406.05,Card
4147,2025-03-23,Central,Vikram,Office Supplies,Marker,7,24591,172137,17407.1,45454.02,Card
4148,2026-05-21,North,Anjali,Appliances,Refrigerator,2,10759,21518,893.39,8643.72,Card
4149,2026-06-08,South,Anjali,Office Supplies,Marker,2,73907,147814,4345.12,62039.6,Card
4150,2026-02-04,South,Meera,Office Supplies,Envelope,4,74656,298624,19353.47,93869.99,Net Banking
4151,2025-08-30,West,Priya,Furniture,Cabinet,9,9664,86976,4313.94,23910.56,Cash
4152,2026-06-19,Central,Sneha,Appliances,Washing Machine,5,71626,358130,38367.83,51481.87,Cash
4153,2025-03-17,South,Sneha,Office Supplies,Notebook,14,70212,982968,158965.5,79919.36,Net Banking
4154,2025-05-14,Central,Arjun,Appliances,Refrigerator,5,40411,202055,18082.53,44726.17,UPI
4155,2025-03-11,South,Rahul,Furniture,Bookshelf,8,78844,630752,119648.03,66263.25,Card
4156,2025-09-06,West,Neha,Office Supplies,Stapler,10,15940,159400,1243.05,55563.7,UPI
4157,2025-02-18,Central,Neha,Furniture,Desk,12,66685,800220,51842.98,170349.28,Net Banking
4158,2025-01-31,Central,Kiran,Appliances,Microwave,5,46116,230580,27972.49,56466.0,Net Banking
4159,2026-02-06,North,Rohit,Furniture,Sofa,4,28663,114652,8431.5,32448.64,Cash
4160,2025-07-22,North,Kiran,Furniture,Chair,15,57350,860250,59106.56,320400.24,Card
4161,2025-08-29,South,Vikram,Electronics,Phone,15,11813,177195,12124.77,59892.05,Cash
4162,2025-09-24,West,Sneha,Appliances,Washing Machine,3,61236,183708,16162.97,35340.72,Cash
4163,2025-03-19,North,Rahul,Electronics,Keyboard,8,2190,17520,2220.28,5405.74,Card
4164,2025-04-03,West,Kiran,Electronics,Tablet,5,64263,321315,7856.79,93746.6,Card
4165,2026-02-05,South,Meera,Furniture,Sofa,9,68195,613755,98851.34,28546.06,Card
4166,2026-01-15,East,Priya,Electronics,Mouse,4,35196,140784,19808.59,27525.19,Cash
4167,2026-05-19,South,Anjali,Office Supplies,Envelope,6,69448,416688,21792.27,164884.04,Net Banking
4168,2025-10-22,West,Priya,Electronics,Tablet,12,27822,333864,2187.79,76885.71,Net Banking
4169,2025-08-28,South,Rohit,Appliances,Refrigerator,6,75377,452262,64995.56,24414.47,Net Banking
4170,2025-04-01,East,Priya,Office Supplies,Notebook,9,44849,403641,34499.7,80345.9,Card
4171,2026-04-23,East,Priya,Appliances,Microwave,7,73093,511651,49637.79,178494.92,Cash
4172,2026-02-06,Central,Rahul,Office Supplies,Printer Paper,3,35817,107451,15823.48,31813.72,Card
4173,2025-11-10,West,Vikram,Electronics,Mouse,10,1604,16040,1095.98,2947.72,Net Banking
4174,2025-07-20,South,Priya,Furniture,Chair,7,20883,146181,19499.72,29194.28,UPI
4175,2025-08-12,South,Sneha,Electronics,Mouse,13,35230,457990,1717.93,166918.69,Cash
4176,2025-03-18,South,Anjali,Appliances,Air Conditioner,12,46063,552756,70697.78,153639.71,Card
4177,2026-03-27,East,Meera,Electronics,Keyboard,3,7842,23526,270.88,6186.44,Card
4178,2026-03-03,West,Rohit,Furniture,Cabinet,7,47569,332983,44292.21,100873.77,Net Banking
4179,2025-03-30,Central,Vikram,Furniture,Table,13,67131,872703,109236.01,124361.9,Card
4180,2025-03-14,East,Rahul,Furniture,Chair,1,47539,47539,6910.05,11454.05,Cash
4181,2025-04-14,North,Vikram,Furniture,Bookshelf,9,30952,278568,23118.9,51257.32,Card
4182,2025-08-16,East,Meera,Furniture,Chair,11,67747,745217,35555.88,146860.74,Card
4183,2026-05-22,Central,Anjali,Office Supplies,Notebook,10,25314,253140,1154.78,83609.83,Card
4184,2025-12-18,East,Rohit,Electronics,Mouse,10,16625,166250,22624.01,20135.18,Net Banking
4185,2025-08-13,North,Neha,Office Supplies,Envelope,4,28301,113204,6969.2,30321.56,Cash
4186,2025-12-04,West,Priya,Appliances,Washing Machine,15,46192,692880,67990.36,159254.94,Card
4187,2025-06-22,South,Meera,Electronics,Keyboard,9,27804,250236,5689.29,71824.21,Net Banking
4188,2026-05-28,West,Vikram,Electronics,Mouse,3,68696,206088,19338.56,42621.06,Cash
4189,2026-06-12,South,Sneha,Appliances,Washing Machine,15,45624,684360,68774.01,63451.51,Card
4190,2026-02-28,West,Rahul,Appliances,Refrigerator,11,31897,350867,45729.25,109921.16,UPI
4191,2025-08-04,North,Rohit,Office Supplies,Notebook,15,21345,320175,42508.0,83769.19,Cash
4192,2026-06-13,South,Sneha,Furniture,Bookshelf,8,33891,271128,46377.15,36746.39,Card
4193,2026-06-10,East,Anjali,Electronics,Monitor,9,22486,202374,17792.56,69786.67,Net Banking
4194,2025-03-04,South,Kiran,Electronics,Keyboard,11,2557,28127,4999.1,3389.16,Card
4195,2025-01-01,East,Anjali,Electronics,Keyboard,8,34904,279232,28410.41,58401.99,Cash
4196,2025-05-08,East,Neha,Furniture,Table,13,54518,708734,42464.79,118703.38,Cash
4197,2025-04-24,Central,Kiran,Furniture,Sofa,12,69895,838740,8847.49,361390.46,Cash
4198,2025-12-05,North,Meera,Furniture,Cabinet,9,15743,141687,12639.99,16554.86,UPI
4199,2025-11-09,West,Vikram,Office Supplies,Printer Paper,12,9238,110856,11735.57,15672.92,Net Banking
4200,2025-02-02,North,Vikram,Electronics,Tablet,13,2579,33527,6702.94,6011.44,UPI
4201,2026-06-16,Central,Sneha,Electronics,Keyboard,7,69012,483084,83478.12,126284.65,Card
4202,2026-01-15,West,Priya,Office Supplies,Printer Paper,15,22695,340425,1092.44,79250.37,Cash
4203,2025-12-13,Central,Anjali,Furniture,Chair,1,39335,39335,7626.22,4275.6,Cash
4204,2025-07-06,West,Kiran,Furniture,Sofa,10,32088,320880,60275.8,27993.48,Net Banking
4205,2026-01-05,North,Vikram,Electronics,Phone,3,51258,153774,6032.36,58144.36,Cash
4206,2026-02-24,West,Vikram,Electronics,Keyboard,12,79835,958020,123223.7,78271.11,Net Banking
4207,2025-01-16,West,Priya,Electronics,Laptop,13,79781,1037153,18205.3,226938.63,Cash
4208,2025-04-06,West,Anjali,Appliances,Washing Machine,7,41057,287399,55730.55,-1150.35,Cash
4209,2025-06-05,North,Neha,Electronics,Tablet,12,69232,830784,81821.43,179726.68,Net Banking
4210,2026-02-06,Central,Arjun,Appliances,Air Conditioner,1,43472,43472,4106.87,5475.99,Net Banking
4211,2026-01-10,West,Rahul,Electronics,Mouse,11,3977,43747,2235.2,14127.3,Net Banking
4212,2025-12-07,North,Rahul,Electronics,Keyboard,15,29091,436365,24293.0,139320.72,Cash
4213,2025-07-18,Central,Meera,Office Supplies,Marker,6,32279,193674,27347.09,49528.85,UPI
4214,2025-12-23,South,Anjali,Electronics,Phone,15,67956,1019340,70781.93,204855.28,Cash
4215,2026-03-04,East,Rahul,Office Supplies,Printer Paper,5,53140,265700,48004.5,18557.96,UPI
4216,2026-01-13,East,Rohit,Office Supplies,Marker,11,36950,406450,42256.62,31830.95,Card
4217,2025-05-06,East,Rohit,Electronics,Keyboard,12,58649,703788,7467.45,234814.14,Cash
4218,2026-02-18,West,Rahul,Office Supplies,Printer Paper,13,29884,388492,39055.53,131821.61,Card
4219,2026-03-24,North,Priya,Electronics,Monitor,1,51740,51740,3052.95,14946.16,Card
4220,2025-01-25,North,Priya,Electronics,Laptop,15,9690,145350,22800.23,26784.26,Net Banking
4221,2025-07-15,West,Priya,Appliances,Washing Machine,2,70742,141484,19343.85,41072.68,UPI
4222,2025-10-17,Central,Anjali,Electronics,Mouse,2,13326,26652,177.98,7307.44,UPI
4223,2025-09-19,West,Anjali,Furniture,Sofa,8,25215,201720,40062.18,25251.06,UPI
4224,2025-12-12,Central,Rahul,Furniture,Chair,9,66310,596790,30526.27,122679.26,UPI
4225,2025-07-28,South,Kiran,Furniture,Chair,9,77955,701595,38498.66,271624.69,Net Banking
4226,2025-04-15,Central,Vikram,Electronics,Tablet,6,39970,239820,12529.6,84837.52,Card
4227,2025-07-22,West,Neha,Appliances,Refrigerator,15,12865,192975,22702.02,17530.61,Cash
4228,2025-12-22,South,Rohit,Appliances,Air Conditioner,10,2557,25570,2756.25,3795.48,UPI
4229,2026-05-05,South,Rohit,Appliances,Washing Machine,5,54417,272085,16196.71,79475.39,Card
4230,2025-01-30,West,Kiran,Office Supplies,Notebook,9,25433,228897,30822.55,34038.26,Cash
4231,2025-02-10,Central,Sneha,Office Supplies,Printer Paper,11,60174,661914,111689.18,17116.19,Net Banking
4232,2026-01-01,North,Meera,Furniture,Chair,7,59050,413350,33637.33,103502.31,Cash
4233,2025-02-09,Central,Anjali,Furniture,Sofa,1,68401,68401,12363.96,3941.14,Net Banking
4234,2026-01-29,East,Vikram,Appliances,Microwave,3,28031,84093,8006.37,10916.57,Cash
4235,2026-01-09,East,Rahul,Office Supplies,Envelope,14,55965,783510,135105.42,166231.08,UPI
4236,2025-04-03,Central,Rohit,Office Supplies,Envelope,1,3248,3248,259.15,1150.57,UPI
4237,2025-09-05,West,Neha,Office Supplies,Notebook,13,75635,983255,106689.83,162468.73,Net Banking
4238,2025-01-28,East,Anjali,Furniture,Table,2,24577,49154,1773.9,10192.15,Cash
4239,2025-09-18,West,Rohit,Electronics,Phone,14,73386,1027404,109384.63,236365.27,Card
4240,2025-03-02,North,Meera,Furniture,Chair,13,65061,845793,23605.7,231041.03,Net Banking
4241,2026-04-07,North,Vikram,Appliances,Washing Machine,2,57284,114568,382.84,33323.23,UPI
4242,2025-06-01,West,Arjun,Furniture,Table,14,4706,65884,10015.73,2593.42,Cash
4243,2025-11-01,North,Meera,Furniture,Sofa,1,59274,59274,7715.33,9207.43,Net Banking
4244,2026-04-09,South,Sneha,Furniture,Desk,13,29294,380822,64235.6,14187.53,Net Banking
4245,2026-02-24,South,Neha,Electronics,Monitor,4,41861,167444,9125.32,42938.9,UPI
4246,2026-04-15,North,Vikram,Appliances,Microwave,7,34132,238924,8175.14,38789.46,Cash
4247,2025-06-02,West,Sneha,Office Supplies,Printer Paper,4,52774,211096,23558.09,63643.12,Net Banking
4248,2026-01-21,Central,Neha,Appliances,Microwave,15,45225,678375,94752.61,119816.46,Card
4249,2026-02-27,North,Neha,Appliances,Air Conditioner,10,2273,22730,3879.44,5712.69,Net Banking
4250,2025-10-19,Central,Meera,Appliances,Washing Machine,8,51936,415488,60836.97,108415.78,Cash
4251,2025-03-20,North,Vikram,Office Supplies,Pen Set,4,778,3112,568.12,610.41,Card
4252,2026-05-29,North,Sneha,Electronics,Keyboard,8,29799,238392,47463.14,30762.48,UPI
4253,2025-12-11,West,Neha,Furniture,Cabinet,8,18019,144152,2873.04,23939.01,UPI
4254,2025-12-26,West,Kiran,Furniture,Desk,6,15273,91638,12927.85,17741.95,UPI
4255,2025-05-10,North,Neha,Electronics,Keyboard,12,59517,714204,137255.03,60858.58,UPI
4256,2025-12-14,North,Meera,Electronics,Phone,4,32417,129668,10681.15,15096.9,UPI
4257,2025-02-22,West,Sneha,Appliances,Air Conditioner,10,27959,279590,6406.08,59510.04,Card
4258,2025-08-07,Central,Sneha,Electronics,Monitor,1,60209,60209,771.54,10748.24,Net Banking
4259,2025-04-30,East,Meera,Furniture,Table,7,58258,407806,47685.02,121928.77,UPI
4260,2026-04-09,Central,Neha,Office Supplies,Pen Set,9,4706,42354,5886.22,12748.27,Net Banking
4261,2026-06-17,East,Priya,Furniture,Cabinet,2,65726,131452,2673.45,26215.25,Cash
4262,2025-06-23,South,Meera,Office Supplies,Stapler,12,6643,79716,10431.97,20510.83,Net Banking
4263,2025-01-20,East,Kiran,Appliances,Washing Machine,1,14879,14879,2161.18,3681.6,Net Banking
4264,2026-04-23,West,Rohit,Furniture,Table,3,20156,60468,9891.83,10700.81,Net Banking
4265,2026-06-09,North,Neha,Electronics,Monitor,11,19710,216810,29470.86,47470.83,Cash
4266,2026-04-25,South,Sneha,Appliances,Refrigerator,15,44385,665775,63203.53,120577.99,UPI
4267,2026-04-03,East,Rahul,Furniture,Desk,14,26819,375466,59444.98,45651.99,UPI
4268,2025-01-30,West,Anjali,Appliances,Refrigerator,9,44733,402597,61783.56,85931.88,Cash
4269,2026-03-27,Central,Sneha,Appliances,Air Conditioner,10,7564,75640,10819.99,10314.08,Card
4270,2025-11-11,West,Rohit,Furniture,Sofa,12,76515,918180,172069.22,195943.16,Net Banking
4271,2025-07-14,North,Priya,Electronics,Tablet,7,8305,58135,5461.49,17779.65,UPI
4272,2025-06-05,East,Neha,Office Supplies,Stapler,8,22590,180720,29084.35,8525.74,Card
4273,2025-11-12,Central,Kiran,Furniture,Desk,7,12137,84959,5147.51,12133.91,Cash
4274,2025-10-22,North,Neha,Electronics,Phone,10,32615,326150,1078.79,141394.75,UPI
4275,2025-12-17,South,Rahul,Electronics,Phone,14,32973,461622,7500.71,141510.88,Card
4276,2026-04-02,Central,Meera,Furniture,Sofa,1,63079,63079,10981.26,10833.03,UPI
4277,2025-09-06,North,Neha,Appliances,Washing Machine,15,19968,299520,25637.11,76831.49,Card
4278,2026-06-02,South,Meera,Appliances,Air Conditioner,12,55478,665736,38104.76,188622.76,Cash
4279,2025-07-30,North,Meera,Electronics,Mouse,2,76287,152574,16235.86,39119.89,Cash
4280,2026-04-14,West,Arjun,Electronics,Tablet,8,23296,186368,24513.68,56033.8,Card
4281,2026-04-13,North,Arjun,Office Supplies,Notebook,4,14181,56724,10809.83,1837.92,Net Banking
4282,2026-04-04,South,Arjun,Furniture,Table,8,69048,552384,101582.21,96706.53,Net Banking
4283,2025-03-28,South,Rohit,Appliances,Mixer,1,38060,38060,2803.85,9943.55,Cash
4284,2025-02-27,West,Anjali,Office Supplies,Pen Set,10,68381,683810,131522.2,140830.41,Cash
4285,2025-01-29,East,Neha,Electronics,Laptop,12,7236,86832,9924.03,15306.42,Cash
4286,2025-08-07,North,Vikram,Electronics,Phone,12,57253,687036,33747.07,251606.68,Cash
